Id,LifeExp,LifeExpMed,LifeExpDiff
2048,33.977759603815755,26.79480620704962,7.182953396766134
2759,28.657575490056985,23.314743758124447,5.342831731932538
2439,32.125262451980014,25.512117531575388,6.6131449204046255
1847,50.94170910064978,36.515418157719736,14.426290942930045
1769,50.94170910064978,36.515418157719736,14.426290942930045
2328,31.29402265340192,25.067575234330075,6.226447419071846
1806,25.367158855823124,20.965745749492008,4.401413106331116
1807,43.273346057320296,32.37035127627941,10.902994781040888
2235,19.89529851822544,17.007785020943693,2.8875134972817484
1775,37.63676364180519,29.063038209656444,8.573725432148745
1875,28.675107651061296,23.234973213701988,5.440134437359308
1914,44.225457916942624,32.90705987428489,11.318398042657734
2044,27.834406324756458,22.66640721947083,5.167999105285627
1833,41.231418201263494,31.101925270226857,10.129492931036637
1598,43.09224229983403,32.16814968151517,10.92409261831886
2434,25.207005864475406,20.930583108743882,4.276422755731524
2965,23.769894419428756,19.838629282060285,3.93126513736847
1715,26.180341872358888,21.531631012471223,4.6487108598876645
1642,38.453509905442964,29.461908349375953,8.99160155606701
1636,28.657575490056985,23.314743758124447,5.342831731932538
2305,58.70051088634981,40.319160572805444,18.381350313544367
1125,38.56502809427056,29.62309204576597,8.94193604850459
2594,45.1801509425153,33.43891026490588,11.741240677609419
2567,32.125262451980014,25.512117531575388,6.6131449204046255
1740,57.72781975214807,39.86282265161808,17.86499710052999
1035,36.71375926682785,28.50005916810739,8.213700098720459
1213,33.0771486951694,26.22129954572104,6.85584914944836
2378,46.81980844043605,34.226218015470074,12.593590424965974
1690,37.63676364180519,29.063038209656444,8.573725432148745
1619,22.983981350287443,19.276037340813527,3.7079440094739162
2406,31.249913900939102,24.942786209316267,6.307127691622835
2804,44.023889458861746,32.69222226138029,11.331667197481458
2561,22.203990884780787,18.712001041292712,3.4919898434880743
1554,19.89529851822544,17.007785020943693,2.8875134972817484
1297,21.844544050284945,18.504708053809544,3.3398359964754007
1756,39.3770438440689,30.013569516206193,9.363474327862708
2082,25.207005864475406,20.930583108743882,4.276422755731524
1999,49.61710936456955,35.70449114830862,13.912618216260931
1597,28.675107651061296,23.234973213701988,5.440134437359308
1221,22.203990884780787,18.712001041292712,3.4919898434880743
1455,47.75204630374156,34.725031753781536,13.027014549960022
1254,30.382990256587583,24.373344107740532,6.00964614884705
2159,23.512425986671293,19.72082128525785,3.791604701413444
2663,49.61710936456955,35.70449114830862,13.912618216260931
2742,27.00275381265658,22.09854475633962,4.904209056316958
2528,36.71375926682785,28.50005916810739,8.213700098720459
2270,43.09224229983403,32.16814968151517,10.92409261831886
2411,29.532167213000008,23.90269971447899,5.6294674985210165
2795,20.65888535179425,17.577200056956674,3.081685294837577
2333,33.90005329047558,26.649242949619804,7.250810340855779
1725,47.095383867662235,34.4868043099022,12.608579557760038
2310,21.844544050284945,18.504708053809544,3.3398359964754007
2362,31.249913900939102,24.942786209316267,6.307127691622835
1941,42.16122571989017,31.63792770687373,10.52329801301644
1641,31.249913900939102,24.942786209316267,6.307127691622835
1601,36.71375926682785,28.50005916810739,8.213700098720459
1980,42.324307100848934,31.829118365696257,10.495188735152677
1349,51.90714023448948,37.00932767628684,14.897812558202645
1256,26.06227277258789,21.531302149712985,4.530970622874904
2569,53.33799079381401,37.58464651995397,15.753344273860037
2963,29.524678574921158,23.804013317728103,5.720665257193055
2572,53.84310931850986,37.98198883115879,15.861120487351073
1286,28.675107651061296,23.234973213701988,5.440134437359308
1852,19.89529851822544,17.007785020943693,2.8875134972817484
2410,44.955767712765294,33.209921549509495,11.745846163255798
2364,49.97805334227185,36.016439502785175,13.961613839486674
2880,30.41083589457162,24.486853306135405,5.923982588436214
1894,29.532167213000008,23.90269971447899,5.6294674985210165
1179,46.81980844043605,34.226218015470074,12.593590424965974
2006,29.524678574921158,23.804013317728103,5.720665257193055
1497,36.71375926682785,28.50005916810739,8.213700098720459
2135,48.68454152774831,35.21780911842257,13.466732409325736
1864,19.89529851822544,17.007785020943693,2.8875134972817484
1831,23.769894419428756,19.838629282060285,3.93126513736847
2678,32.125262451980014,25.512117531575388,6.6131449204046255
2039,22.67467599215396,19.113137319111498,3.561538673042463
1394,51.480384054937666,36.65838618876604,14.821997866171628
2457,33.00875657519221,26.081047657177503,6.927708918014705
1599,35.79615196167727,27.934270052693787,7.861881908983481
2586,40.303191272779394,30.560363462125036,9.742827810654358
2304,50.54930076294521,36.18483079513966,14.364469967805547
2480,19.138892602842983,16.4381185158639,2.7007740869790844
1668,56.75570329942383,39.40098246346832,17.35472083595551
2155,46.81980844043605,34.226218015470074,12.593590424965974
1927,31.29402265340192,25.067575234330075,6.226447419071846
1591,44.955767712765294,33.209921549509495,11.745846163255798
2752,26.180341872358888,21.531631012471223,4.6487108598876645
2025,35.70463439265335,27.7820993445966,7.922535048056748
1838,25.207005864475406,20.930583108743882,4.276422755731524
2210,26.06227277258789,21.531302149712985,4.530970622874904
2864,29.524678574921158,23.804013317728103,5.720665257193055
2549,44.023889458861746,32.69222226138029,11.331667197481458
2173,46.136937445112046,33.965581900751545,12.171355544360502
1374,29.524678574921158,23.804013317728103,5.720665257193055
2885,36.616439408161604,28.3455168485099,8.270922559651705
1658,22.203990884780787,18.712001041292712,3.4919898434880743
1710,40.43642521836003,30.733701391485663,9.702723826874365
2131,49.01598263388453,35.51219934045484,13.503783293429692
1822,45.1801509425153,33.43891026490588,11.741240677609419
1897,33.90005329047558,26.649242949619804,7.250810340855779
1589,57.72781975214807,39.86282265161808,17.86499710052999
2718,30.41083589457162,24.486853306135405,5.923982588436214
2682,53.84310931850986,37.98198883115879,15.861120487351073
2196,19.89529851822544,17.007785020943693,2.8875134972817484
2269,22.203990884780787,18.712001041292712,3.4919898434880743
2470,33.0771486951694,26.22129954572104,6.85584914944836
2532,40.303191272779394,30.560363462125036,9.742827810654358
1992,46.81980844043605,34.226218015470074,12.593590424965974
1233,52.87433333203611,37.49820999871522,15.37612333332089
1149,33.0771486951694,26.22129954572104,6.85584914944836
1285,22.67467599215396,19.113137319111498,3.561538673042463
1684,48.68454152774831,35.21780911842257,13.466732409325736
1099,27.787473328834647,22.72331432297338,5.064159005861267
2478,28.675107651061296,23.234973213701988,5.440134437359308
2024,37.533075464401804,28.905718579495296,8.627356884906508
2794,55.7841268047176,38.93354782916921,16.850578975548395
1173,33.00875657519221,26.081047657177503,6.927708918014705
1624,39.4983829135983,30.180083698173387,9.318299215424911
2037,37.63676364180519,29.063038209656444,8.573725432148745
2685,49.61710936456955,35.70449114830862,13.912618216260931
2693,41.37858188302808,31.283512616212263,10.09506926681582
2429,56.75570329942383,39.40098246346832,17.35472083595551
2855,24.563764169540296,20.401452207733527,4.162311961806768
2122,21.844544050284945,18.504708053809544,3.3398359964754007
1670,43.09224229983403,32.16814968151517,10.92409261831886
2564,28.675107651061296,23.234973213701988,5.440134437359308
1813,23.512425986671293,19.72082128525785,3.791604701413444
1560,27.00275381265658,22.09854475633962,4.904209056316958
1644,31.249913900939102,24.942786209316267,6.307127691622835
2452,48.68454152774831,35.21780911842257,13.466732409325736
2992,41.37858188302808,31.283512616212263,10.09506926681582
2015,22.203990884780787,18.712001041292712,3.4919898434880743
2426,23.512425986671293,19.72082128525785,3.791604701413444
1737,58.70051088634981,40.319160572805444,18.381350313544367
2875,31.249913900939102,24.942786209316267,6.307127691622835
1659,34.88411739317421,27.365820286611218,7.51829710656299
1147,40.43642521836003,30.733701391485663,9.702723826874365
1990,48.68454152774831,35.21780911842257,13.466732409325736
1744,21.428836046301207,18.145613072280646,3.2832229740205605
2050,22.67467599215396,19.113137319111498,3.561538673042463
2767,27.00275381265658,22.09854475633962,4.904209056316958
1316,36.616439408161604,28.3455168485099,8.270922559651705
1563,52.41005444265724,37.12503458008139,15.28501986257585
2501,26.922393527166147,22.128850323840727,4.79354320332542
1078,34.79884761135168,27.216408369028553,7.5824392423231295
1348,44.023889458861746,32.69222226138029,11.331667197481458
1585,49.61710936456955,35.70449114830862,13.912618216260931
2671,30.382990256587583,24.373344107740532,6.00964614884705
1418,46.81980844043605,34.226218015470074,12.593590424965974
1084,53.84310931850986,37.98198883115879,15.861120487351073
1050,27.00275381265658,22.09854475633962,4.904209056316958
1898,30.382990256587583,24.373344107740532,6.00964614884705
2960,26.922393527166147,22.128850323840727,4.79354320332542
1998,38.56502809427056,29.62309204576597,8.94193604850459
2341,32.182583578451556,25.645559514511717,6.537024063939839
2557,31.29402265340192,25.067575234330075,6.226447419071846
2536,37.63676364180519,29.063038209656444,8.573725432148745
1607,21.428836046301207,18.145613072280646,3.2832229740205605
2106,48.05511811324194,35.002360929869745,13.052757183372194
2007,43.273346057320296,32.37035127627941,10.902994781040888
2979,35.79615196167727,27.934270052693787,7.861881908983481
1696,19.138892602842983,16.4381185158639,2.7007740869790844
1531,51.90714023448948,37.00932767628684,14.897812558202645
1428,34.79884761135168,27.216408369028553,7.5824392423231295
2745,23.769894419428756,19.838629282060285,3.93126513736847
1315,51.90714023448948,37.00932767628684,14.897812558202645
1490,58.70051088634981,40.319160572805444,18.381350313544367
1091,19.138892602842983,16.4381185158639,2.7007740869790844
2702,42.16122571989017,31.63792770687373,10.52329801301644
2117,24.563764169540296,20.401452207733527,4.162311961806768
1143,49.61710936456955,35.70449114830862,13.912618216260931
2934,42.324307100848934,31.829118365696257,10.495188735152677
1951,56.75570329942383,39.40098246346832,17.35472083595551
1175,21.02306208364145,17.896480912379527,3.126581171261922
2636,46.81980844043605,34.226218015470074,12.593590424965974
2813,32.125262451980014,25.512117531575388,6.6131449204046255
1071,49.01598263388453,35.51219934045484,13.503783293429692
2961,49.01598263388453,35.51219934045484,13.503783293429692
2367,49.01598263388453,35.51219934045484,13.503783293429692
2514,20.65888535179425,17.577200056956674,3.081685294837577
2486,44.225457916942624,32.90705987428489,11.318398042657734
1051,22.983981350287443,19.276037340813527,3.7079440094739162
1570,53.33799079381401,37.58464651995397,15.753344273860037
1621,24.356845969204684,20.32690797634698,4.029937992857704
2721,50.94170910064978,36.515418157719736,14.426290942930045
1965,35.70463439265335,27.7820993445966,7.922535048056748
1654,45.1801509425153,33.43891026490588,11.741240677609419
2772,34.79884761135168,27.216408369028553,7.5824392423231295
1244,43.09224229983403,32.16814968151517,10.92409261831886
2654,22.67467599215396,19.113137319111498,3.561538673042463
2768,53.84310931850986,37.98198883115879,15.861120487351073
2625,41.37858188302808,31.283512616212263,10.09506926681582
1379,38.453509905442964,29.461908349375953,8.99160155606701
2170,32.125262451980014,25.512117531575388,6.6131449204046255
2634,21.844544050284945,18.504708053809544,3.3398359964754007
1876,43.273346057320296,32.37035127627941,10.902994781040888
1495,50.94170910064978,36.515418157719736,14.426290942930045
1726,34.79884761135168,27.216408369028553,7.5824392423231295
2901,47.75204630374156,34.725031753781536,13.027014549960022
2524,44.225457916942624,32.90705987428489,11.318398042657734
1963,55.7841268047176,38.93354782916921,16.850578975548395
1453,53.33799079381401,37.58464651995397,15.753344273860037
2592,32.125262451980014,25.512117531575388,6.6131449204046255
1395,30.382990256587583,24.373344107740532,6.00964614884705
1758,54.264932486748464,38.037847948475395,16.22708453827307
2638,23.769894419428756,19.838629282060285,3.93126513736847
1478,44.023889458861746,32.69222226138029,11.331667197481458
1879,33.00875657519221,26.081047657177503,6.927708918014705
2555,33.90005329047558,26.649242949619804,7.250810340855779
1398,39.3770438440689,30.013569516206193,9.363474327862708
1650,42.324307100848934,31.829118365696257,10.495188735152677
1448,54.813166239968375,38.46050399346066,16.352662246507712
2184,55.7841268047176,38.93354782916921,16.850578975548395
1808,36.616439408161604,28.3455168485099,8.270922559651705
1936,27.834406324756458,22.66640721947083,5.167999105285627
1484,57.72781975214807,39.86282265161808,17.86499710052999
2527,28.657575490056985,23.314743758124447,5.342831731932538
1790,31.29402265340192,25.067575234330075,6.226447419071846
2512,19.138892602842983,16.4381185158639,2.7007740869790844
1172,37.533075464401804,28.905718579495296,8.627356884906508
2427,49.01598263388453,35.51219934045484,13.503783293429692
1429,36.616439408161604,28.3455168485099,8.270922559651705
2493,51.90714023448948,37.00932767628684,14.897812558202645
1360,25.367158855823124,20.965745749492008,4.401413106331116
1298,32.125262451980014,25.512117531575388,6.6131449204046255
1755,52.41005444265724,37.12503458008139,15.28501986257585
2763,44.955767712765294,33.209921549509495,11.745846163255798
2756,48.05511811324194,35.002360929869745,13.052757183372194
1934,44.955767712765294,33.209921549509495,11.745846163255798
2028,26.06227277258789,21.531302149712985,4.530970622874904
2306,34.88411739317421,27.365820286611218,7.51829710656299
2573,24.356845969204684,20.32690797634698,4.029937992857704
2913,31.29402265340192,25.067575234330075,6.226447419071846
2610,23.769894419428756,19.838629282060285,3.93126513736847
2639,47.095383867662235,34.4868043099022,12.608579557760038
2125,36.616439408161604,28.3455168485099,8.270922559651705
1588,54.264932486748464,38.037847948475395,16.22708453827307
2587,33.977759603815755,26.79480620704962,7.182953396766134
1577,46.136937445112046,33.965581900751545,12.171355544360502
1861,34.88411739317421,27.365820286611218,7.51829710656299
2710,39.3770438440689,30.013569516206193,9.363474327862708
1866,24.356845969204684,20.32690797634698,4.029937992857704
1750,27.00275381265658,22.09854475633962,4.904209056316958
1714,26.06227277258789,21.531302149712985,4.530970622874904
2260,26.922393527166147,22.128850323840727,4.79354320332542
1058,47.095383867662235,34.4868043099022,12.608579557760038
1270,25.207005864475406,20.930583108743882,4.276422755731524
2017,18.390625077726025,15.869093423769268,2.5215316539567567
2324,58.70051088634981,40.319160572805444,18.381350313544367
2683,24.356845969204684,20.32690797634698,4.029937992857704
2247,45.88772024160864,33.721211175097274,12.166509066511367
1264,35.79615196167727,27.934270052693787,7.861881908983481
1203,53.33799079381401,37.58464651995397,15.753344273860037
1494,48.68454152774831,35.21780911842257,13.466732409325736
2063,32.182583578451556,25.645559514511717,6.537024063939839
1475,44.955767712765294,33.209921549509495,11.745846163255798
2509,22.983981350287443,19.276037340813527,3.7079440094739162
2377,50.54930076294521,36.18483079513966,14.364469967805547
2261,36.71375926682785,28.50005916810739,8.213700098720459
2788,26.180341872358888,21.531631012471223,4.6487108598876645
1055,35.79615196167727,27.934270052693787,7.861881908983481
1513,19.138892602842983,16.4381185158639,2.7007740869790844
1082,36.71375926682785,28.50005916810739,8.213700098720459
1269,33.977759603815755,26.79480620704962,7.182953396766134
2100,45.88772024160864,33.721211175097274,12.166509066511367
1365,36.616439408161604,28.3455168485099,8.270922559651705
1610,53.33799079381401,37.58464651995397,15.753344273860037
2703,43.09224229983403,32.16814968151517,10.92409261831886
1178,50.94170910064978,36.515418157719736,14.426290942930045
1848,45.1801509425153,33.43891026490588,11.741240677609419
2844,29.532167213000008,23.90269971447899,5.6294674985210165
2285,26.180341872358888,21.531631012471223,4.6487108598876645
1045,26.06227277258789,21.531302149712985,4.530970622874904
1537,35.79615196167727,27.934270052693787,7.861881908983481
1747,35.79615196167727,27.934270052693787,7.861881908983481
1248,51.480384054937666,36.65838618876604,14.821997866171628
1317,25.367158855823124,20.965745749492008,4.401413106331116
2317,45.1801509425153,33.43891026490588,11.741240677609419
2227,44.023889458861746,32.69222226138029,11.331667197481458
2653,25.367158855823124,20.965745749492008,4.401413106331116
2254,33.0771486951694,26.22129954572104,6.85584914944836
2468,39.4983829135983,30.180083698173387,9.318299215424911
1354,49.01598263388453,35.51219934045484,13.503783293429692
1509,34.88411739317421,27.365820286611218,7.51829710656299
1854,26.180341872358888,21.531631012471223,4.6487108598876645
1028,46.136937445112046,33.965581900751545,12.171355544360502
2985,19.138892602842983,16.4381185158639,2.7007740869790844
2935,55.7841268047176,38.93354782916921,16.850578975548395
1235,50.94170910064978,36.515418157719736,14.426290942930045
2385,34.79884761135168,27.216408369028553,7.5824392423231295
2446,39.4983829135983,30.180083698173387,9.318299215424911
1158,34.79884761135168,27.216408369028553,7.5824392423231295
2878,49.97805334227185,36.016439502785175,13.961613839486674
2224,51.480384054937666,36.65838618876604,14.821997866171628
2453,22.983981350287443,19.276037340813527,3.7079440094739162
2861,25.207005864475406,20.930583108743882,4.276422755731524
2627,35.79615196167727,27.934270052693787,7.861881908983481
2986,49.01598263388453,35.51219934045484,13.503783293429692
1909,20.65888535179425,17.577200056956674,3.081685294837577
2315,45.1801509425153,33.43891026490588,11.741240677609419
2232,33.90005329047558,26.649242949619804,7.250810340855779
1765,27.00275381265658,22.09854475633962,4.904209056316958
1639,19.138892602842983,16.4381185158639,2.7007740869790844
1425,49.01598263388453,35.51219934045484,13.503783293429692
1266,46.81980844043605,34.226218015470074,12.593590424965974
1030,21.428836046301207,18.145613072280646,3.2832229740205605
1590,33.977759603815755,26.79480620704962,7.182953396766134
1799,22.983981350287443,19.276037340813527,3.7079440094739162
1657,43.09224229983403,32.16814968151517,10.92409261831886
2681,50.54930076294521,36.18483079513966,14.364469967805547
2215,30.41083589457162,24.486853306135405,5.923982588436214
2384,44.023889458861746,32.69222226138029,11.331667197481458
2018,23.512425986671293,19.72082128525785,3.791604701413444
1214,36.616439408161604,28.3455168485099,8.270922559651705
1538,40.303191272779394,30.560363462125036,9.742827810654358
1195,38.56502809427056,29.62309204576597,8.94193604850459
2373,30.382990256587583,24.373344107740532,6.00964614884705
1679,52.41005444265724,37.12503458008139,15.28501986257585
1713,41.231418201263494,31.101925270226857,10.129492931036637
2476,33.90005329047558,26.649242949619804,7.250810340855779
2997,39.4983829135983,30.180083698173387,9.318299215424911
1952,27.00275381265658,22.09854475633962,4.904209056316958
1265,46.81980844043605,34.226218015470074,12.593590424965974
2943,33.977759603815755,26.79480620704962,7.182953396766134
2251,22.983981350287443,19.276037340813527,3.7079440094739162
2440,45.88772024160864,33.721211175097274,12.166509066511367
2716,22.983981350287443,19.276037340813527,3.7079440094739162
2781,43.273346057320296,32.37035127627941,10.902994781040888
1776,53.33799079381401,37.58464651995397,15.753344273860037
1929,39.3770438440689,30.013569516206193,9.363474327862708
2820,47.095383867662235,34.4868043099022,12.608579557760038
1015,30.41083589457162,24.486853306135405,5.923982588436214
2853,48.68454152774831,35.21780911842257,13.466732409325736
2728,51.90714023448948,37.00932767628684,14.897812558202645
2593,53.33799079381401,37.58464651995397,15.753344273860037
1605,21.428836046301207,18.145613072280646,3.2832229740205605
2927,31.249913900939102,24.942786209316267,6.307127691622835
2255,54.264932486748464,38.037847948475395,16.22708453827307
1991,27.787473328834647,22.72331432297338,5.064159005861267
1535,43.09224229983403,32.16814968151517,10.92409261831886
1474,51.480384054937666,36.65838618876604,14.821997866171628
1307,54.264932486748464,38.037847948475395,16.22708453827307
2510,57.72781975214807,39.86282265161808,17.86499710052999
1424,49.97805334227185,36.016439502785175,13.961613839486674
1907,30.382990256587583,24.373344107740532,6.00964614884705
1620,32.182583578451556,25.645559514511717,6.537024063939839
2554,30.382990256587583,24.373344107740532,6.00964614884705
1883,22.983981350287443,19.276037340813527,3.7079440094739162
2141,49.97805334227185,36.016439502785175,13.961613839486674
1824,45.88772024160864,33.721211175097274,12.166509066511367
1435,33.90005329047558,26.649242949619804,7.250810340855779
2083,32.125262451980014,25.512117531575388,6.6131449204046255
1291,24.356845969204684,20.32690797634698,4.029937992857704
1739,35.79615196167727,27.934270052693787,7.861881908983481
2504,30.41083589457162,24.486853306135405,5.923982588436214
2558,27.00275381265658,22.09854475633962,4.904209056316958
1227,30.41083589457162,24.486853306135405,5.923982588436214
2094,22.983981350287443,19.276037340813527,3.7079440094739162
1582,22.67467599215396,19.113137319111498,3.561538673042463
1024,43.09224229983403,32.16814968151517,10.92409261831886
2938,43.273346057320296,32.37035127627941,10.902994781040888
1826,24.356845969204684,20.32690797634698,4.029937992857704
2471,53.84310931850986,37.98198883115879,15.861120487351073
1231,19.138892602842983,16.4381185158639,2.7007740869790844
2903,21.428836046301207,18.145613072280646,3.2832229740205605
1502,40.303191272779394,30.560363462125036,9.742827810654358
1168,53.84310931850986,37.98198883115879,15.861120487351073
1578,38.453509905442964,29.461908349375953,8.99160155606701
1373,45.1801509425153,33.43891026490588,11.741240677609419
1388,46.136937445112046,33.965581900751545,12.171355544360502
1702,52.41005444265724,37.12503458008139,15.28501986257585
2394,26.06227277258789,21.531302149712985,4.530970622874904
1228,37.63676364180519,29.063038209656444,8.573725432148745
1552,58.70051088634981,40.319160572805444,18.381350313544367
2741,28.657575490056985,23.314743758124447,5.342831731932538
1902,27.00275381265658,22.09854475633962,4.904209056316958
1798,58.70051088634981,40.319160572805444,18.381350313544367
2537,34.79884761135168,27.216408369028553,7.5824392423231295
2189,41.231418201263494,31.101925270226857,10.129492931036637
2660,29.524678574921158,23.804013317728103,5.720665257193055
2659,46.136937445112046,33.965581900751545,12.171355544360502
1604,32.182583578451556,25.645559514511717,6.537024063939839
1498,32.182583578451556,25.645559514511717,6.537024063939839
2188,50.54930076294521,36.18483079513966,14.364469967805547
2508,25.367158855823124,20.965745749492008,4.401413106331116
2673,42.16122571989017,31.63792770687373,10.52329801301644
2374,27.834406324756458,22.66640721947083,5.167999105285627
2456,50.54930076294521,36.18483079513966,14.364469967805547
1282,42.16122571989017,31.63792770687373,10.52329801301644
2640,23.769894419428756,19.838629282060285,3.93126513736847
1553,33.00875657519221,26.081047657177503,6.927708918014705
1432,44.225457916942624,32.90705987428489,11.318398042657734
2409,33.0771486951694,26.22129954572104,6.85584914944836
2957,39.3770438440689,30.013569516206193,9.363474327862708
1540,54.264932486748464,38.037847948475395,16.22708453827307
1918,31.249913900939102,24.942786209316267,6.307127691622835
